KUNNR,SALES_AREA_KUNNR,HKUNNR,SALES_AREA_HKUNNR
0000444170,00201010,0000600946,00201010
0000444197,00201010,0000604135,00201010
0000444200,00201010,0000605015,00201010
0000444219,00201010,0000604135,00201010
0000444235,00201010,0000602426,00201010
0000444243,00201010,0000604135,00201010
0000444294,00201010,0000600946,00201010
0000444324,00201010,0000603778,00201010
0000444332,00201010,0000604135,00201010
0000444340,00201010,0000604135,00201010
0000444367,00201010,0000605015,00201010
0000444391,00201010,0000603778,00201010
0000444413,00201010,0000602032,00201010
0000444421,00201010,0000600040,00201010
0000444472,00201010,0000600946,00201010
0000444499,00201010,0000602032,00201010
0000444502,00201010,0000604135,00201010
0000444529,00201010,0000600040,00201010
0000444537,00201010,0000600946,00201010
0000444553,00201010,0000601012,00201010
0000444588,00201010,0000601012,00201010
0000444626,00201010,0000601012,00201010
0000444634,00201010,0000600946,00201010
0000444642,00201010,0000600040,00201010
0000444650,00201010,0000600040,00201010
0000444677,00201010,0000600071,00201010
0000444685,00201010,0000600946,00201010
0000444731,00201010,0000601772,00201010
0000444758,00201010,0000600040,00201010
0000444774,00201010,0000600415,00201010
0000444790,00201010,0000600063,00201010
0000444804,00201010,0000600040,00201010
0000444812,00201010,0000600040,00201010
0000444820,00201010,0000601772,00201010
0000444855,00201010,0000601772,00201010
0000444863,00201010,0000601772,00201010
0000444871,00201010,0000601772,00201010
0000444898,00201010,0000601772,00201010
0000444901,00201010,0000601772,00201010
0000444928,00201010,0000601772,00201010
0000444936,00201010,0000601772,00201010
0000444944,00201010,0000601772,00201010
0000444952,00201010,0000601772,00201010
0000444960,00201010,0000601772,00201010
0000444979,00201010,0000601772,00201010
0000444987,00201010,0000601772,00201010
0000444995,00201010,0000601772,00201010
0000445002,00201010,0000601772,00201010
0000445010,00201010,0000601772,00201010
0000445037,00201010,0000600415,00201010
0000445045,00201010,0000600040,00201010
0000445053,00201010,0000601772,00201010
0000445061,00201010,0000600415,00201010
0000445118,00201010,0000601012,00201010
0000445142,00201010,0000601012,00201010
0000445150,00201010,0000602559,00201010
0000445185,00201010,0000600342,00201010
0000445193,00201010,0000601012,00201010
0000445215,00201010,0000601012,00201010
0000445223,00201010,0000602033,00201010
0000445231,00201010,0000600466,00201010
0000445258,00201010,0000601772,00201010
0000445266,00201010,0000600350,00201010
0000445274,00201010,0000600063,00201010
0000445282,00201010,0000604135,00201010
0000445290,00201010,0000600466,00201010
0000445304,00201010,0000600504,00201010
0000445312,00201010,0000600946,00201010
0000445320,00201010,0000600466,00201010
0000445347,00201010,0000604135,00201010
0000445363,00201010,0000604135,00201010
0000445371,00201010,0000600466,00201010
0000445401,00201010,0000600466,00201010
0000445428,00201010,0000600466,00201010
0000445444,00201010,0000600466,00201010
0000445460,00201010,0000600466,00201010
0000445479,00201010,0000600466,00201010
0000445487,00201010,0000600466,00201010
0000445533,00201010,0000602068,00201010
0000445649,00201010,0000604135,00201010
0000445665,00201010,0000600466,00201010
0000445673,00201010,0000600482,00201010
0000445681,00201010,0000600482,00201010
0000445703,00201010,0000600350,00201010
0000445711,00201010,0000600466,00201010
0000445738,00201010,0000600466,00201010
0000445746,00201010,0000600466,00201010
0000445754,00201010,0000600466,00201010
0000445797,00201010,0000602032,00201010
0000445800,00201010,0000605015,00201010
0000445827,00201010,0000600071,00201010
0000445878,00201010,0000602032,00201010
0000445894,00201010,0000605015,00201010
0000445908,00201010,0000602032,00201010
0000445924,00201010,0000605015,00201010
0000445932,00201010,0000600946,00201010
0000445967,00201010,0000604461,00201010
0000445975,00201010,0000604135,00201010
0000445983,00201010,0000601012,00201010
0000446009,00201010,0000601012,00201010
0000446025,00201010,0000601012,00201010
0000446068,00201010,0000602033,00201010
0000446084,00201010,0000602426,00201010
0000446092,00201010,0000601012,00201010
0000446106,00201010,0000602033,00201010
0000446114,00201010,0000602033,00201010
0000446130,00201010,0000601012,00201010
0000446181,00201010,0000601772,00201010
0000446203,00201010,0000600415,00201010
0000446238,00201010,0000600121,00201010
0000446246,00201010,0000600946,00201010
0000446254,00201010,0000600040,00201010
0000446289,00201010,0000605015,00201010
0000446300,00201010,0000601772,00201010
0000446319,00201010,0000601772,00201010
0000446327,00201010,0000601772,00201010
0000446335,00201010,0000601772,00201010
0000446343,00201010,0000601772,00201010
0000446351,00201010,0000601772,00201010
0000446378,00201010,0000601772,00201010
0000446386,00201010,0000601772,00201010
0000446394,00201010,0000601772,00201010
0000446408,00201010,0000601772,00201010
0000446416,00201010,0000601772,00201010
0000446424,00201010,0000601772,00201010
0000446440,00201010,0000601772,00201010
0000446459,00201010,0000601772,00201010
0000446467,00201010,0000601772,00201010
0000446475,00201010,0000601772,00201010
0000446483,00201010,0000601772,00201010
0000446491,00201010,0000601772,00201010
0000446505,00201010,0000601772,00201010
0000446513,00201010,0000601241,00201010
0000446521,00201010,0000601241,00201010
0000446548,00201010,0000600946,00201010
0000446556,00201010,0000600946,00201010
0000446564,00201010,0000602019,00201010
0000446572,00201010,0000601772,00201010
0000446580,00201010,0000601012,00201010
0000446599,00201010,0000601772,00201010
0000446602,00201010,0000600946,00201010
0000446610,00201010,0000602032,00201010
0000446629,00201010,0000601772,00201010
0000446637,00201010,0000600067,00201010
0000446661,00201010,0000600946,00201010
0000446718,00201010,0000600946,00201010
0000446726,00201010,0000601772,00201010
0000446750,00201010,0000601772,00201010
0000446785,00201010,0000600482,00201010
0000446815,00201010,0000601772,00201010
0000446858,00201010,0000600482,00201010
0000446882,00201010,0000604135,00201010
0000446904,00201010,0000601772,00201010
0000446912,00201010,0000600482,00201010
0000446920,00201010,0000600482,00201010
0000446955,00201010,0000600482,00201010
0000446963,00201010,0000600482,00201010
0000446971,00201010,0000604135,00201010
0000446998,00201010,0000600482,00201010
0000447013,00201010,0000600482,00201010
0000447021,00201010,0000600466,00201010
0000447072,00201010,0000600946,00201010
0000447102,00201010,0000600482,00201010
0000447110,00201010,0000601772,00201010
0000447161,00201010,0000600482,00201010
0000447188,00201010,0000600962,00201010
0000447196,00201010,0000600007,00201010
0000447218,00201010,0000601772,00201010
0000447226,00201010,0000604135,00201010
0000447250,00201010,0000601497,00201010
0000447277,00201010,0000605433,00201010
0000447293,00201010,0000604135,00201010
0000447307,00201010,0000604135,00201010
0000447315,00201010,0000604135,00201010
0000447323,00201010,0000604135,00201010
0000447331,00201010,0000604135,00201010
0000447358,00201010,0000604135,00201010
0000447366,00201010,0000604135,00201010
0000447390,00201010,0000604135,00201010
0000447404,00201010,0000604135,00201010
0000447412,00201010,0000604135,00201010
0000447420,00201010,0000604135,00201010
0000447447,00201010,0000604135,00201010
0000447455,00201010,0000604135,00201010
0000447463,00201010,0000604135,00201010
0000447471,00201010,0000604135,00201010
0000447498,00201010,0000604135,00201010
0000447501,00201010,0000604135,00201010
0000447536,00201010,0000604135,00201010
0000447544,00201010,0000604135,00201010
0000447552,00201010,0000604135,00201010
0000447560,00201010,0000604135,00201010
0000447587,00201010,0000604135,00201010
0000447595,00201010,0000604135,00201010
0000447609,00201010,0000604135,00201010
0000447617,00201010,0000604135,00201010
0000447625,00201010,0000604135,00201010
0000447633,00201010,0000604135,00201010
0000447641,00201010,0000604135,00201010
0000447668,00201010,0000604135,00201010
0000447676,00201010,0000604135,00201010
0000447684,00201010,0000604135,00201010
0000447714,00201010,0000604135,00201010
0000447722,00201010,0000604135,00201010
0000447749,00201010,0000604135,00201010
0000447757,00201010,0000604135,00201010
0000447765,00201010,0000604135,00201010
0000447773,00201010,0000604135,00201010
0000447803,00201010,0000604135,00201010
0000447811,00201010,0000604135,00201010
0000447838,00201010,0000604135,00201010
0000447846,00201010,0000604135,00201010
0000447854,00201010,0000604135,00201010
0000447862,00201010,0000600946,00201010
0000447870,00201010,0000604135,00201010
0000447889,00201010,0000604135,00201010
0000447897,00201010,0000604135,00201010
0000447919,00201010,0000604135,00201010
0000447935,00201010,0000604135,00201010
0000447943,00201010,0000604135,00201010
0000447951,00201010,0000604135,00201010
0000447978,00201010,0000604135,00201010
0000447986,00201010,0000604135,00201010
0000447994,00201010,0000604135,00201010
0000448001,00201010,0000604135,00201010
0000448036,00201010,0000604135,00201010
0000448044,00201010,0000604135,00201010
0000448052,00201010,0000600946,00201010
0000448060,00201010,0000604135,00201010
0000448079,00201010,0000604135,00201010
0000448087,00201010,0000604135,00201010
0000448095,00201010,0000604135,00201010
0000448109,00201010,0000604135,00201010
0000448117,00201010,0000601012,00201010
0000448125,00201010,0000601012,00201010
0000448133,00201010,0000601497,00201010
0000448141,00201010,0000602033,00201010
0000448168,00201010,0000604402,00201010
0000448184,00201010,0000601241,00201010
0000448192,00201010,0000603783,00201010
0000448214,00201010,0000601241,00201010
0000448257,00201010,0000600946,00201010
0000448273,00201010,0000602032,00201010
0000448281,00201010,0000603783,00201010
0000448311,00201010,0000602032,00201010
0000448346,00201010,0000603783,00201010
0000448389,00201010,0000602032,00201010
0000448400,00201010,0000602032,00201010
0000448419,00201010,0000602032,00201010
0000448427,00201010,0000604135,00201010
0000448435,00201010,0000602032,00201010
0000448478,00201010,0000605352,00201010
0000448486,00201010,0000604135,00201010
0000448494,00201010,0000602032,00201010
0000448524,00201010,0000602032,00201010
0000448540,00201010,0000601772,00201010
0000448559,00201010,0000602032,00201010
0000448567,00201010,0000600040,00201010
0000448591,00201010,0000602032,00201010
0000448605,00201010,0000602032,00201010
0000448621,00201010,0000602032,00201010
0000448648,00201010,0000602032,00201010
0000448656,00201010,0000600946,00201010
0000448672,00201010,0000602032,00201010
0000448737,00201010,0000600954,00201010
0000448745,00201010,0000602032,00201010
0000448761,00201010,0000604135,00201010
0000448796,00201010,0000602032,00201010
0000448818,00201010,0000602032,00201010
0000448826,00201010,0000602032,00201010
0000448834,00201010,0000601772,00201010
0000448869,00201010,0000600946,00201010
0000448877,00201010,0000602426,00201010
0000448885,00201010,0000602032,00201010
0000448893,00201010,0000602559,00201010
0000448915,00201010,0000601012,00201010
0000448966,00201010,0000601772,00201010
0000448982,00201010,0000601497,00201010
0000448990,00201010,0000601772,00201010
0000449024,00201010,0000601772,00201010
0000449032,00201010,0000601772,00201010
0000449067,00201010,0000601012,00201010
0000449091,00201010,0000601012,00201010
0000449113,00201010,0000601772,00201010
0000449121,00201010,0000601772,00201010
0000449148,00201010,0000601772,00201010
0000449164,00201010,0000600121,00201010
0000449180,00201010,0000601772,00201010
0000449199,00201010,0000601772,00201010
0000449202,00201010,0000603783,00201010
0000449210,00201010,0000601772,00201010
0000449237,00201010,0000601225,00201010
0000449245,00201010,0000601497,00201010
0000449253,00201010,0000601241,00201010
0000449261,00201010,0000601772,00201010
0000449296,00201010,0000601497,00201010
0000449350,00201010,0000600946,00201010
0000449377,00201010,0000604135,00201010
0000449407,00201010,0000600946,00201010
0000449423,00201010,0000600369,00201010
0000449458,00201010,0000601241,00201010
0000449466,00201010,0000601772,00201010
0000449474,00201010,0000600946,00201010
0000449490,00201010,0000600946,00201010
0000449504,00201010,0000600946,00201010
0000449512,00201010,0000600946,00201010
0000449539,00201010,0000600946,00201010
0000449563,00201010,0000600946,00201010
0000449571,00201010,0000600946,00201010
0000449601,00201010,0000604135,00201010
0000449628,00201010,0000600946,00201010
0000449636,00201010,0000600946,00201010
0000449652,00201010,0000600946,00201010
0000449679,00201010,0000600946,00201010
0000449687,00201010,0000601772,00201010
0000449695,00201010,0000600067,00201010
0000449709,00201010,0000600946,00201010
0000449725,00201010,0000600946,00201010
0000449733,00201010,0000600946,00201010
0000449741,00201010,0000600946,00201010
0000449768,00201010,0000600946,00201010
0000449784,00201010,0000600946,00201010
0000449792,00201010,0000600946,00201010
